# The Bulger List — Washington's 100 highest peaks.
# Paste into Bluebird's "Custom (CSV)" destination type to rank the whole list
# by a weather window. Format: Latitude, Longitude, Name (see parseCustomCsv).
# "#" lines and blanks are ignored, so this header is safe to paste as-is.
46.8529, -121.7604, 01. Mt Rainier (14,411ft)
46.20242790453212, -121.49074889259032, 02. Mt Adams (12,276ft)
46.84955289999998, -121.71231699999998, 03. Little Tahoma (11,138ft)
48.77668680000002, -121.81441419999999, 04. Mt Baker (10,781ft)
48.11184813909771, -121.1140579915405, 05. Glacier Peak (10,520ft)
48.23822181530875, -120.86638366137697, 06. Bonanza Peak (9,511ft)
47.47512515173059, -120.90237192380357, 07. Mt Stuart (9,415ft)
48.16253160821415, -120.80755418518066, 08. Mt Fernow (9,249ft)
48.48305053057197, -120.91152205714718, 09. Goode Mountain (9,200ft)
48.49426079391966, -120.99988536350702, 11. Mt Buckner (9,144ft)
48.831261391245064, -121.60283126931154, 10. Mt Shuksan (9,131ft)
48.150684200000015, -120.81398839999997, 12. Seven Fingered Jack (9,100ft)
48.53672699999999, -120.95256, 13. Mt Logan (9,087ft)
48.77281554115007, -120.95638015344241, 14. Jack Mountain (9,066ft)
48.1373508, -120.80398809999997, 15. Mt Maude (9,040ft)
48.969573800000006, -121.24040990000003, 16. Mt Spickard (8,979ft)
48.523594505142256, -120.81615702645877, 17. Black Peak (8,970ft)
48.95782000000002, -121.30074400000001, 18. Mt Redoubt (8,969ft)
48.174918999999996, -120.80347899999998, 19. Copper Peak (8,964ft)
48.515205890176475, -120.50167856931142, 20. North Gardner Mountain (8,956ft)
48.3018624689201, -121.0320939650818, 21. Dome Peak (8,920ft)
48.50694687256049, -120.48813877820436, 22. Gardener Mountain (8,898ft)
48.49568279999999, -121.0365018, 23. Boston Peak (8,894ft)
48.54794500000003, -120.585127, 24. Silver Star Mountain (8,876ft)
48.5376255, -121.1342831, 25. Eldorado Peak (8,868ft)
47.478884699999995, -120.83319419999998, 26. Dragontail Peak (8,840ft)
48.511515800000005, -121.05789160000006, 27. Forbidden Peak (8,815ft)
48.28708580000001, -120.42513761481933, 28. Oval Peak (8,795ft)
48.578742999999996, -120.88038870000003, 28. Mesahchie Peak (8,795ft)
48.15976400000002, -120.93318199999999, 30. Fortress Mountain (8,760ft)
48.829319999999996, -120.53745100000003, 31. Mt Lago (8,745ft)
48.726725064491596, -120.57495534603271, 32. Robinson Mountain (8,726ft)
47.47831910000002, -120.84632629999999, 33. Colchuck Peak (8,705ft)
48.25074800000001, -120.42851399999995, 34. Star Peak (8,690ft)
48.92320280000001, -120.19676200000004, 35. Remmel Mountain (8,685ft)
48.578465000000016, -120.88844449999999, 36. Katsuk Peak (8,680ft)
48.4912382, -121.03900169999997, 36. Sahale Peak (8,680ft)
47.502801, -120.80247600000001, 38. Cannon Mountain (8,638ft)
48.988938000000005, -121.249776, 39. Mt Custer (8,630ft)
48.866313, -120.53255000000001, 40. Ptarmigan Peak (8,614ft)
47.472062599999994, -120.8886996, 41. Sherpa Peak (8,605ft)
48.05000500000001, -120.96857699999998, 42. Clark Mountain (8,602ft)
48.98926000000001, -120.18895399999997, 43. Cathedral Peak (8,601ft)
48.585121, -120.91085299999992, 44. Kimtah Peak (8,600ft)
48.831994000000016, -120.55433199999999, 45. Mt Carru (8,595ft)
48.79429600000001, -120.54226699999992, 46. Monument Peak (8,592ft)
48.103211999999985, -120.61254200000002, 47. Cardinal Peak (8,590ft)
48.83093399999999, -120.57664499999998, 48. Osceola Peak (8,587ft)
48.23839300000001, -120.34489900000005, 49. Raven Ridge-Libby Peak (8,555ft)
48.09370500000001, -120.91223100000002, 50. Buck Mountain (8,528ft)
48.491515, -120.92271800000003, 51. Storm King (8,520ft)
47.48760899999998, -120.80637899999999, 51. Enchantment Peak (8,520ft)
48.241679, -120.81584399999997, 54. Martin Peak (8,511ft)
48.37229100000002, -120.56298500000003, 53. Reynolds Peak (8,512ft)
48.58206899999999, -121.091994, 55. Primus Peak (8,508ft)
48.947089000000005, -121.25699799999995, 56. Mox Peaks (8,504ft)
48.254762, -120.881823, 56. Dark Peak (8,504ft)
47.558729399999976, -120.84703459999997, 58. Cashmere Mountain (8,501ft)
48.55451200000002, -121.10456299999998, 59. Klawatti Peak (8,485ft)
48.99707429999998, -121.22874360000003, 60. Mt Rahm (8,480ft)
48.49406400000002, -121.00809200000003, 60. Horseshoe Peak (8,480ft)
48.763019410618185, -120.32796138042602, 62. Big Craggy Peak (8,470ft)
48.81287000000001, -120.45825500000001, 63. Lost Peak (8,464ft)
48.25180880000001, -120.34258879999993, 63. Hoodoo Peak (8,464ft)
48.163444787563996, -120.90755893439331, 65. Chiwawa Mountain (8,459ft)
47.47011859999999, -120.86147679999999, 66. Argonaut Peak (8,453ft)
48.58847, -120.70421599999997, 67. Tower Mountain (8,444ft)
48.299967000000024, -121.00969599999996, 68. Sinister Peak (8,440ft)
48.5497222, -121.13861120000001, 68. Dorado Needle (8,440ft)
48.218356000000014, -120.354104, 68. Mt Bigelow (8,440ft)
47.468174900000015, -120.81453149999993, 68. Little Annapurna (8,440ft)
48.115151, -120.62896799999999, 72. Emerald Peak (8,422ft)
48.18002189403083, -120.85860296190185, 73. Dumbell Mountain (8,421ft)
48.18537599999999, -120.85078999999996, 74. Greenwood Mountain (8,415ft)
48.94874699999999, -121.26265599999999, 75. Mox Peaks NW (8,407ft)
48.112241999999995, -120.64246000000003, 76. Saska Peak (8,404ft)
48.65722672568924, -120.7520758074096, 77. Azurite Peak (8,400ft)
48.132071, -120.67048, 77. Pinnacle Mountain (8,400ft)
48.06066900000002, -120.98497399999997, 77. Luahna Peak (8,400ft)
48.80370400000001, -120.54293399999995, 80. Blackcap Mountain (8,397ft)
48.12663399999998, -120.75994600000007, 81. Spectacle Buttes (8,392ft)
48.260727, -120.44369499999999, 81. Courtney Peak (8,392ft)
48.18856799999999, -120.35101299999997, 83. Martin Peak (8,375ft)
48.781856000000005, -120.51176499999991, 84. Lake Mountain (8,371ft)
48.762425000000015, -120.34617400000008, 85. West Craggy (8,366ft)
48.603583, -120.73260099999999, 85. Golden Horn (8,366ft)
47.470146602400476, -120.78581136190189, 87. McClellan Peak (8,364ft)
48.27680009999999, -120.76510040000005, 88. Devore Peak (8,360ft)
48.97566, -120.192342, 89. Amphitheater Mountain (8,358ft)
48.63530399999999, -121.13870280000003, 90. Snowfield Peak (8,347ft)
48.568588, -121.10142300000007, 91. Austera Peak (8,334ft)
46.19140059999998, -122.19555089999994, 92. Mt St Helens (8,333ft)
48.92831100000002, -119.97057000000001, 92. Windy Peak (8,333ft)
48.58891400000002, -120.92782499999993, 94. Cosho Peak (8,332ft)
48.534701, -120.58954899999998, 95. Big Snagtooth (8,330ft)
48.416236200000014, -121.06733270000001, 96. Mt Formidable (8,325ft)
